,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
2969,0,0.280965774,88,0,0.811062979,3000,11,0,2,0,0
2970,0,0.000717457,45,0,0.291404783,12250,9,0,2,0,2
2971,1,0,43,0,0.454052007,7921,4,0,1,3,1
2972,0,0.043978011,22,0,68,NA,1,0,0,0,0
2973,0,0.344935265,54,0,0.367065868,1669,8,0,0,0,0
2974,0,0.055588063,44,0,0.193567203,12000,14,0,1,0,0
2975,0,0.012496876,31,0,1,NA,3,0,0,0,NA
2976,0,0.02560834,68,0,0.187784039,5500,8,0,0,0,0
2977,0,0.00359928,33,1,0.356499356,3884,4,0,1,0,2
2978,0,0.335851572,40,0,0.35035956,9455,4,0,3,0,1
2979,0,0.92778985,60,0,0.558950746,7166,6,0,1,0,1
2980,0,0.355669745,28,0,0.149988001,4166,4,0,0,0,0
2981,0,0.9999999,31,0,559,NA,8,0,1,0,0
2982,0,0.151674924,46,0,0.284943011,5000,4,0,2,0,3
2983,0,0.902786641,33,2,0.399556049,900,7,1,0,1,0
2984,0,0.340963393,38,0,1.566520924,1600,10,0,1,0,3
2985,0,0.006109712,62,0,1522,NA,9,0,1,0,NA
2986,0,0.025549434,74,0,0.15748842,3885,7,0,1,0,0
2987,0,1.079681275,29,1,0.370314843,2000,5,3,0,0,0
2988,0,0.139620561,56,0,0.438651591,4775,10,0,2,0,1
2989,0,0.363704086,49,0,0.020408163,9309,4,0,0,0,2
2990,0,0.295296876,31,3,0.507164279,3000,10,0,1,0,0
2991,0,0.050857227,64,0,0.226054358,10669,7,0,2,0,0
2992,0,0.446806594,56,0,0.12078853,2789,5,1,0,0,1
2993,0,0.077908693,40,1,0.438969765,6250,10,0,1,2,1
2994,0,1.026692332,50,3,0.637594216,6500,12,3,1,1,2
2995,0,0.303297053,62,1,0.611346317,4723,25,0,1,0,0
2996,0,0.290995031,41,0,0.521942353,3850,6,0,1,0,5
2997,0,0.229305801,41,3,0.301740096,5401,11,0,2,0,0
2998,0,0.642942823,29,0,0.151979736,7500,9,0,1,0,0
2999,0,0.956529549,33,0,0.222841226,14000,8,0,2,0,3
3000,0,0.371923281,47,0,0.365726855,5000,7,0,0,0,0
